File,Plant,Trial,DownTime,DownTime_n,GenDownTime,MilkType,BME,BME_Rep,Day,Date,PlateType,Concentration,TNTC_Atyp,Dilution,Date/Time,Mode,Counted Colonies,COCOA SEDIMENTATION,NOT UNIFORM APPEARANCE,Chocolate Aroma,ATYPICAL CHOCOLATE AROMA,"Please describe what you meant by ATYPICAL CHOCOLATE AROMA

Text",Chocolate COLOR,Chocolate FLAVOR,ATYPICAL CHOCOLATE FLAVOR,"Please describe what you meant by ATYPICAL CHOCOLATE FLAVOR

Text",Sweetness,Viscosity,OVERALL FLAVOR SCORE,"OVERALL COMMENT

Text",BME_rep,ACID,ASTRINGENT,BARNY/COWY,"barny/cowy comment

Text",BITTER AT,COOKED,FEED,FLAT,FOREIGN,"foreign/chemical  comment

Text",FRUITY/FERMENTED,LACK OF FRESHNESS,LIGHT OXIDIZED,LIPID OXIDIZED,MALTY,MILK CARTON,RANCID,UNCLEAN,COAGULATED,OTHER,"other comment

Text",Sample Identifier,Serving Position,SEDIMENTATION,"CHOCOLATE Color representation

1=1
2=2
3=3
4=4
5=5
6=6
7=7
8=8
9=9",CHOCOLATE Aroma Intensity,Chocolate FLAVOR Intensity,SWEETNESS INTENSITY,VISCOSITY INTENSITY,"Mouthfeel comment

Text",BITTER,BAND-AID-chocolate only,"OVERALL COMMENT

Text 2","Please describe what you meant by ATYPICAL AROMA

Text","Please describe what you meant by ATYPICAL FLAVOR

Text"
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,2,7,4/2/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,3,7,4/2/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,7,4/2/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,2,7,4/2/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,3,7,4/2/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,7,4/2/2021,CVTA,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,2,7,4/2/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,3,7,4/2/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,7,4/2/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,2,7,4/2/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,3,7,4/2/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,14,4/9/2021,SPC,1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,14,4/9/2021,SPC,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,2,14,4/9/2021,SPC,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,2,14,4/9/2021,SPC,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,3,14,4/9/2021,SPC,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,3,14,4/9/2021,SPC,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,14,4/9/2021,SPC,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,14,4/9/2021,SPC,99.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,2,14,4/9/2021,SPC,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,2,14,4/9/2021,SPC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,3,14,4/9/2021,SPC,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,3,14,4/9/2021,SPC,1360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,1,14,4/9/2021,SPC,99.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,1,14,4/9/2021,SPC,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,2,14,4/9/2021,SPC,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,2,14,4/9/2021,SPC,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,3,14,4/9/2021,SPC,663000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,3,14,4/9/2021,SPC,501000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,1,14,4/9/2021,SPC,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,1,14,4/9/2021,SPC,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,2,14,4/9/2021,SPC,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,2,14,4/9/2021,SPC,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,3,14,4/9/2021,SPC,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,3,14,4/9/2021,SPC,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,1,14,4/9/2021,SPC,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,1,14,4/9/2021,SPC,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,2,14,4/9/2021,SPC,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,2,14,4/9/2021,SPC,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,3,14,4/9/2021,SPC,1.46E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,3,14,4/9/2021,SPC,1.05E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,1,14,4/9/2021,SPC,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,1,14,4/9/2021,SPC,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,2,14,4/9/2021,SPC,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,2,14,4/9/2021,SPC,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,3,14,4/9/2021,SPC,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,3,14,4/9/2021,SPC,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,1,14,4/9/2021,SPC,5.02E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,1,14,4/9/2021,SPC,5.08E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,2,14,4/9/2021,SPC,5.37E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,2,14,4/9/2021,SPC,4.62E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,3,14,4/9/2021,SPC,6.56E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,3,14,4/9/2021,SPC,6.74E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,1,14,4/9/2021,SPC,1.51E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,1,14,4/9/2021,SPC,1.83E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,2,14,4/9/2021,SPC,2.56E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,2,14,4/9/2021,SPC,2.87E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,3,14,4/9/2021,SPC,1.28E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,3,14,4/9/2021,SPC,1.17E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,1,14,4/9/2021,SPC,2.25E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,1,14,4/9/2021,SPC,1.57E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,2,14,4/9/2021,SPC,2.62E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,2,14,4/9/2021,SPC,2.44E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,3,14,4/9/2021,SPC,1.99E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,3,14,4/9/2021,SPC,2.15E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,14,4/9/2021,SPC,1.23E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,14,4/9/2021,SPC,1.29E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,2,14,4/9/2021,SPC,9030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,2,14,4/9/2021,SPC,9430000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,3,14,4/9/2021,SPC,3.35E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,3,14,4/9/2021,SPC,2.94E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,14,4/9/2021,SPC,7.13E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,14,4/9/2021,SPC,7.35E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,2,14,4/9/2021,SPC,8.75E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,2,14,4/9/2021,SPC,9.01E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,3,14,4/9/2021,SPC,8.78E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,3,14,4/9/2021,SPC,8.55E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,14,4/9/2021,SPC,2.41E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,14,4/9/2021,SPC,3.20E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,2,14,4/9/2021,SPC,3.93E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,2,14,4/9/2021,SPC,3.35E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,3,14,4/9/2021,SPC,4.73E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,3,14,4/9/2021,SPC,5.79E+08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,2,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,3,14,4/9/2021,CVTA,2.78E+07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,2,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,3,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,1,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,2,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,E,3,14,4/9/2021,CVTA,432000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,1,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,2,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,B,3,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,1,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,2,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,M,3,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,1,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,2,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,W1,E,3,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,1,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,2,14,4/9/2021,CVTA,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,B,3,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,1,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,2,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,M,3,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,1,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,2,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,CS,E,3,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,1,14,4/9/2021,CVTA,464000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,2,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,B,3,14,4/9/2021,CVTA,3260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,1,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,2,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,M,3,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,1,14,4/9/2021,CVTA,118000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,2,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,C1,E,3,14,4/9/2021,CVTA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,7,4/2/2021,SPC,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,1,7,4/2/2021,SPC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,2,7,4/2/2021,SPC,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,2,7,4/2/2021,SPC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,3,7,4/2/2021,SPC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,B,3,7,4/2/2021,SPC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,7,4/2/2021,SPC,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,1,7,4/2/2021,SPC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchoolMilk_PlateSensory.csv,4,1,,,,WS,M,2,7,4/2/2021,SPC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
